name,reclat,reclong,mass (g),year,family
Lewis Cliff 86005,-84.25807,161.41638,4.7,1986.0,Chondrite — Carbonaceous
Yamato 86722,-71.5,35.66667,79.04,1986.0,Chondrite — Ordinary
Yamato 982240,0.0,0.0,11.58,1998.0,Chondrite — Ordinary
Elephant Moraine 87731,-76.26825,156.46269,8.3,1987.0,Chondrite — Ordinary
Meteorite Hills 01261,-79.68333,159.75,24.2,2001.0,Chondrite — Ordinary
San Juan 063,-25.58333,-69.78333,3384.0,2010.0,Chondrite — Ordinary
Ramlat as Sahmah 417,20.33407,56.2037,297.9,2010.0,Chondrite — Ordinary
Österplana 025,58.58333,13.43333,,2000.0,Other / Ungrouped
Yamato 982484,0.0,0.0,18.53,1998.0,Chondrite — Ordinary
Allan Hills A77165,-76.71667,159.66667,30.5,1977.0,Chondrite — Ordinary
Allan Hills A81164,-76.68778,159.36056,20.1,1981.0,Chondrite — Ordinary
Elephant Moraine 87528,-76.27318,156.47307,40.5,1987.0,Achondrite — HED
Yamato 790357,-71.5,35.66667,0.62,1979.0,Chondrite — Ordinary
Northwest Africa 7189,0.0,0.0,2467.0,2011.0,Chondrite — Ordinary
Reckling Peak A80211,-76.2111,158.44744,2.1,1980.0,Chondrite — Ordinary
Dominion Range 08461,0.0,0.0,122.4,2008.0,Chondrite — Ordinary
Dar al Gani 017,27.09267,16.31317,713.0,1995.0,Chondrite — Ordinary
Grove Mountains 020583,-72.983611,75.247222,1.85,2003.0,Chondrite — Ordinary
Lewis Cliff 87051,-84.348,161.4824,0.6,1987.0,Achondrite — Primitive/Other
Queen Alexandra Range 94237,-84.0,168.0,358.0,1994.0,Chondrite — Ordinary
Asuka 87090,-72.0,26.0,13.57,1987.0,Chondrite — Ordinary
Frontier Mountain 90163,-72.95435,160.50937,24.05,1990.0,Chondrite — Ordinary
Elephant Moraine 90537,-76.2805,156.47031,17.6,1990.0,Chondrite — Ordinary
Lewis Cliff 86274,-84.27394,161.68774,36.0,1986.0,Chondrite — Ordinary
Allan Hills A77130,-76.71667,159.66667,24.8,1977.0,Chondrite — Ordinary
El Médano 090,-24.85,-70.53333,18.8,2011.0,Chondrite — Ordinary
Frontier Mountain 84009,-72.95488,160.47328,9.6,1984.0,Chondrite — Ordinary
Queen Alexandra Range 94645,-84.0,168.0,26.4,1994.0,Chondrite — Ordinary
Lewis Cliff 88203,-84.24827,161.39649,30.9,1988.0,Chondrite — Ordinary
Mount Ayliff,-30.81667,29.35,13600.0,1907.0,Iron meteorite
Lewis Cliff 86179,-84.25861,161.41604,5.4,1986.0,Chondrite — Ordinary
Queen Alexandra Range 93354,-84.0,168.0,1.3,1993.0,Chondrite — Ordinary
St. Genevieve County,37.96667,-90.31667,244500.0,1888.0,Iron meteorite
Northwest Africa 7177,0.0,0.0,17.3,2011.0,Chondrite — Ordinary
Asuka 881186,-72.0,26.0,29.23,1988.0,Chondrite — Ordinary
Grove Mountains 021669,-72.77833,75.33028,406.1,2003.0,Chondrite — Ordinary
Queen Alexandra Range 93193,-84.57114,162.16768,70.4,1993.0,Chondrite — Ordinary
Frontier Mountain 03011,-72.95169,160.51428,8.64,2003.0,Chondrite — Ordinary
Yamato 791498,-71.5,35.66667,3.11,1979.0,Chondrite — Carbonaceous
Yamato 792955,-71.5,35.66667,1.13,1979.0,Chondrite — Ordinary
Yamato 981861,0.0,0.0,5.02,1998.0,Chondrite — Ordinary
Miller Range 090918,0.0,0.0,7.6,2009.0,Chondrite — Ordinary
Northwest Africa 6158,0.0,0.0,560.0,2010.0,Achondrite — Primitive/Other
Elephant Moraine 90716,-76.26701,156.45035,1.6,1990.0,Chondrite — Ordinary
Asuka 880911,-72.0,26.0,36.25,1988.0,Chondrite — Ordinary
Österplana 040,58.58333,13.43333,,2000.0,Other / Ungrouped
Frontier Mountain 03092,-72.95144,160.51233,2.29,2004.0,Chondrite — Ordinary
Pecora Escarpment 91085,-85.65094,-69.081,79.59999999999998,1991.0,Chondrite — Enstatite
Queen Alexandra Range 94254,-84.0,168.0,3.0,1994.0,Chondrite — Ordinary
Dhofar 841,18.63,54.05,100.0,2002.0,Chondrite — Ordinary
Yamato 982876,0.0,0.0,3.79,1998.0,Chondrite — Ordinary
Allan Hills A81180,-76.69861,159.39639,16.6,1981.0,Chondrite — Ordinary
Hughes 010,-30.2635,129.81033,71.0,1991.0,Chondrite — Ordinary
Yamato 983811,0.0,0.0,13.74,1998.0,Chondrite — Ordinary
Elephant Moraine 90956,-76.27573,156.43087,60.0,1990.0,Chondrite — Ordinary
Shişr 176,18.22012,53.82097,1170.0,2010.0,Chondrite — Ordinary
Wood Lake,45.0,-79.06667,350.0,2003.0,Chondrite — Ordinary
Grove Mountains 051547,-72.93528,75.32194,8.25,2006.0,Chondrite — Ordinary
Elephant Moraine 90316,-76.2797,156.47386,76.9,1990.0,Chondrite — Ordinary
Miller Range 07073,0.0,0.0,0.3,2007.0,Chondrite — Ordinary
Queen Alexandra Range 94620,-84.0,168.0,59.9,1994.0,Chondrite — Ordinary
Savannah,35.16667,-88.18333,60000.0,1923.0,Iron meteorite
Dhofar 261,19.15383,54.71933,787.5,2001.0,Chondrite — Ordinary
Lewis Cliff 88017,-84.24397,161.42497,263.9,1988.0,Chondrite — Ordinary
Dominion Range 08118,0.0,0.0,102.8,2008.0,Chondrite — Ordinary
Yamato 981399,0.0,0.0,24.57,1998.0,Chondrite — Ordinary
Queen Alexandra Range 94246,-84.0,168.0,61.9,1994.0,Chondrite — Ordinary
Queen Alexandra Range 99455,-84.0,168.0,336.6,1999.0,Chondrite — Ordinary
Miller Range 07560,0.0,0.0,16.4,2007.0,Chondrite — Carbonaceous
Northwest Africa 7045,0.0,0.0,1127.0,2011.0,Stony-iron
Yamato 792783,-71.5,35.66667,20.58,1979.0,Chondrite — Ordinary
Aguemour 013,27.56972,4.52556,364.0,1993.0,Chondrite — Ordinary
MacAlpine Hills 02534,-84.21667,160.5,1.1,2002.0,Chondrite — Ordinary
Yamato 983515,0.0,0.0,20.65,1998.0,Chondrite — Ordinary
Dar al Gani 453,27.804,15.935,1896.0,1998.0,Chondrite — Ordinary
Asuka 881709,-72.0,26.0,230.06,1988.0,Chondrite — Ordinary
Frontier Mountain 90226,-72.95583,160.43833,24.79,1990.0,Chondrite — Ordinary
Allan Hills A78200,-76.71667,159.66667,14.17,1977.0,Chondrite — Ordinary
Yamato 74121,-71.5,35.66667,8.53,1974.0,Chondrite — Ordinary
Grove Mountains 052131,-72.77168,75.33,12.47,2006.0,Chondrite — Ordinary
El Médano 125,-24.85,-70.53333,93.0,2011.0,Chondrite — Ordinary
LaPaz Icefield 02318,-86.36667,-70.0,7.7,2002.0,Chondrite — Ordinary
Elephant Moraine 87517,-76.18333,157.16667,272.6,1987.0,Achondrite — Primitive/Other
Jiddat al Harasis 387,19.27643,55.76668,622.4,2003.0,Chondrite — Ordinary
Yamato 86342,-71.5,35.66667,6.78,1986.0,Chondrite — Ordinary
Dhofar 1718,19.13873,54.66188,75.0,2010.0,Chondrite — Ordinary
Northwest Africa 4704,0.0,0.0,277.0,2007.0,Iron meteorite
Queen Alexandra Range 97508,-84.0,168.0,1.7,1997.0,Chondrite — Ordinary
Yamato 86547,-71.5,35.66667,2.12,1986.0,Chondrite — Ordinary
Meteorite Hills A78006,-79.68333,155.75,409.6,1978.0,Chondrite — Ordinary
Bruceville,38.295,-121.405,83000.0,1998.0,Chondrite — Ordinary
Queen Alexandra Range 93314,-84.6056,162.12763,5.4,1993.0,Chondrite — Ordinary
MacAlpine Hills 88121,-84.21667,160.5,318.7,1988.0,Chondrite — Ordinary
Allan Hills A77084,-76.71667,159.66667,44.1,1977.0,Chondrite — Ordinary
Grove Mountains 020062,-72.99722,75.21944,2.26,2003.0,Chondrite — Ordinary
Miller Range 090195,0.0,0.0,15.5,2009.0,Chondrite — Ordinary
Grove Mountains 021774,-72.77444,75.33139,2.56,2003.0,Chondrite — Ordinary
Yamato 793479,-71.5,35.66667,5.08,1979.0,Chondrite — Ordinary
Meteorite Hills 00721,-79.68333,155.75,17.27,2000.0,Chondrite — Ordinary
El Médano 079,-24.85,-70.53333,230.0,2011.0,Chondrite — Ordinary
Elephant Moraine 90135,-76.26862,156.45523,15.5,1990.0,Chondrite — Ordinary
Yamato 82150,-71.5,35.66667,9.18,1982.0,Chondrite — Ordinary
Lewis Cliff 87031,-84.34704,161.34955,1315.1,1987.0,Chondrite — Ordinary
Pecora Escarpment 91418,-85.69023,-69.0905,14.0,1991.0,Chondrite — Ordinary
Miller Range 090150,0.0,0.0,22.6,2009.0,Chondrite — Ordinary
LaPaz Icefield 02207,-86.36667,-70.0,2920.4,2002.0,Chondrite — Ordinary
Northwest Africa 4609,0.0,0.0,738.3,2006.0,Chondrite — Ordinary
Queen Alexandra Range 99278,-84.0,168.0,7.9,1999.0,Chondrite — Ordinary
Dominion Range 08107,0.0,0.0,16.9,2008.0,Chondrite — Ordinary
Ramlat as Sahmah 289,20.51353,55.52737,123.5,2009.0,Chondrite — Ordinary
Queen Alexandra Range 99296,-84.0,168.0,2.7,1999.0,Chondrite — Ordinary
Queen Alexandra Range 97249,-84.0,168.0,43.6,1997.0,Chondrite — Ordinary
Thiel Mountains,-85.45,-90.0,31700.0,1962.0,Stony-iron
Elephant Moraine 96070,-76.18333,157.16667,2.4,1996.0,Chondrite — Ordinary
Queen Alexandra Range 99632,-84.0,168.0,1.1,1999.0,Chondrite — Ordinary
Imilac,-24.20333,-68.80667,920000.0,1822.0,Stony-iron
Yamato 981530,0.0,0.0,5.57,1998.0,Chondrite — Ordinary
Queen Alexandra Range 94252,-84.0,168.0,76.5,1994.0,Chondrite — Ordinary
Allan Hills A77249,-76.71667,159.66667,503.6,1977.0,Chondrite — Ordinary
Meteorite Hills 001103,-79.68333,159.75,22.9,2000.0,Chondrite — Ordinary
Graves Nunataks 98154,-86.71667,-141.5,21.2,1998.0,Chondrite — Ordinary
Grove Mountains 021650,-72.776944,75.330833,0.89,2003.0,Chondrite — Ordinary
Derrick Peak A78010,-80.06667,156.38333,,1978.0,Iron meteorite
Allan Hills A76002,-76.71667,159.66667,1510.0,1976.0,Iron meteorite
Yamato 982268,0.0,0.0,7.79,1998.0,Chondrite — Ordinary
Akron (1940),40.15,-103.16667,1050.0,1940.0,Chondrite — Ordinary
Dhofar 1587,19.05767,54.54567,36.0,2004.0,Chondrite — Ordinary
Yamato 86052,-71.5,35.66667,23.8,1986.0,Chondrite — Ordinary
Yamato 983886,0.0,0.0,27.39,1998.0,Chondrite — Ordinary
Yamato 81001,-71.83333,35.5,2.54,1981.0,Achondrite — HED
Lewis Cliff 88102,-84.25259,161.36945,10.9,1988.0,Chondrite — Ordinary
Camel Donga 024,-30.09867,126.8855,0.65,1994.0,Chondrite — Ordinary
Meteorite Hills 00653,-79.68333,155.75,16.99,2000.0,Chondrite — Ordinary
Asuka 881861,-72.0,26.0,317.16,1988.0,Chondrite — Ordinary
Acfer 353,27.48917,3.89,11935.0,2001.0,Achondrite — HED
Clarendon (a),34.905,-100.91333,1964.0,1979.0,Chondrite — Ordinary
Yamato 790335,-71.5,35.66667,9.98,1979.0,Chondrite — Ordinary
Allan Hills 84017,-76.88322,158.662,79.8,1984.0,Achondrite — Primitive/Other
Miller Range 090691,0.0,0.0,73.9,2009.0,Chondrite — Ordinary
Pampa de Mejillones 012,-23.16222,-70.43633,360.0,2006.0,Chondrite — Ordinary
Grove Mountains 053494,-72.778889,75.316667,11.94,2006.0,Chondrite — Ordinary
Reckling Peak A80205,-76.20733,158.49357,53.8,1980.0,Chondrite — Ordinary
Allan Hills A81119,-76.71728,158.71375,107.4,1981.0,Chondrite — Ordinary
Nurina 003,-30.78333,126.45,40.0,1986.0,Chondrite — Ordinary
Dhofar 680,19.2933,54.6873,69.0,2001.0,Chondrite — Ordinary
Pecora Escarpment 91034,-85.68851,-69.01713,341.0,1991.0,Chondrite — Ordinary
Elephant Moraine 90206,-76.28591,156.49551,25.6,1990.0,Chondrite — Ordinary
Jiddat al Harasis 348,19.53367,55.11883,18.4,2006.0,Achondrite — Lunar
Sayh al Uhaymir 504,20.38333,56.76667,20000.0,2010.0,Chondrite — Ordinary
Meteorite Hills 001046,-79.68333,159.75,6.6,2000.0,Chondrite — Ordinary
Yamato 791468,-71.5,35.66667,11.29,1979.0,Chondrite — Ordinary
Northwest Africa 5964,0.0,0.0,105.0,2004.0,Chondrite — Ordinary
Yamato 790407,-71.5,35.66667,13.98,1979.0,Chondrite — Ordinary
Northwest Africa 3245,0.0,0.0,647.0,2006.0,Chondrite — Ordinary
Gobabeb,-23.55,15.03333,27000.0,1969.0,Chondrite — Ordinary
Dominion Range 10591,0.0,0.0,39.2,2010.0,Chondrite — Ordinary
Pecora Escarpment 91185,-85.67738,-68.67116,11.5,1991.0,Chondrite — Ordinary
Dominion Range 10484,0.0,0.0,5.9,2010.0,Chondrite — Ordinary
LaPaz Icefield 02254,-86.36667,-70.0,114.6,2002.0,Chondrite — Ordinary
Grove Mountains 022261,-72.77889,75.31111,2.44,2003.0,Chondrite — Ordinary
Frontier Mountain 01023,-72.9875,160.40056,3.3,2001.0,Chondrite — Ordinary
Queen Alexandra Range 97969,-84.0,168.0,4.1,1997.0,Chondrite — Ordinary
Miller Range 090718,0.0,0.0,1.3,2009.0,Chondrite — Ordinary
Asuka 881254,-72.0,26.0,23.91,1988.0,Chondrite — Ordinary
Yamato 86796,-71.5,35.66667,6140.0,1986.0,Chondrite — Ordinary
Lewis Cliff 88171,-84.23933,161.44384,21.4,1988.0,Chondrite — Ordinary
Dhofar 421,18.77178,54.22735,337.0,2001.0,Chondrite — Ordinary
Acfer 094,27.73333,4.43333,82.0,1990.0,Chondrite — Carbonaceous
Miller Range 090977,0.0,0.0,3.4,2009.0,Chondrite — Ordinary
Miller Range 090543,0.0,0.0,4.8,2009.0,Chondrite — Carbonaceous
Yamato 793011,-71.5,35.66667,1.67,1979.0,Chondrite — Enstatite
Lewis Cliff 88635,-84.27148,161.40633,18.7,1988.0,Chondrite — Ordinary
Asuka 882028,-72.0,26.0,10.17,1988.0,Chondrite — Ordinary
Queen Alexandra Range 94724,-84.0,168.0,2.9,1994.0,Chondrite — Ordinary
Lucerne Valley 042,34.48595,-116.9637,2.17,2004.0,Chondrite — Ordinary
Dar al Gani 392,27.42383,16.34,718.0,1997.0,Chondrite — Ordinary
Yamato 791743,-71.5,35.66667,16.63,1979.0,Chondrite — Ordinary
Yamato 793062,-71.5,35.66667,0.67,1979.0,Chondrite — Enstatite
Queen Alexandra Range 93624,-84.0,168.0,2.6,1993.0,Chondrite — Ordinary
Allan Hills 85019,-76.91508,156.53178,632.8,1985.0,Chondrite — Ordinary
Pecora Escarpment 91329,-85.6767,-69.08265,8.5,1991.0,Chondrite — Ordinary
Yamato 982981,0.0,0.0,9.86,1998.0,Chondrite — Ordinary
Yamato 793584,-71.5,35.66667,21.56,1979.0,Chondrite — Ordinary
Miller Range 090815,0.0,0.0,1.7,2009.0,Chondrite — Ordinary
Hammadah al Hamra 303,28.54083,13.39917,1016.0,2000.0,Chondrite — Ordinary
Yamato 74001,-71.83611,36.27222,246.1,1974.0,Chondrite — Ordinary
Finmarken,70.0,24.0,78300.0,1902.0,Stony-iron
Yamato 86043,-71.5,35.66667,2.2,1986.0,Chondrite — Ordinary
Queen Alexandra Range 94509,-84.0,168.0,3.5,1994.0,Chondrite — Ordinary
Lewis Cliff 88016,-84.25098,161.40332,308.0,1988.0,Chondrite — Ordinary
Yamato 82018,-71.5,35.66667,3.68,1982.0,Chondrite — Ordinary
Yamato 792560,-71.5,35.66667,9.14,1979.0,Chondrite — Ordinary
Dhofar 1430,18.56944,54.24,134.0,2006.0,Chondrite — Carbonaceous
Asuka 881645,-72.0,26.0,166.52,1988.0,Chondrite — Ordinary
Biduna Blowhole 003,-31.01964,131.30394,0.4,2011.0,Chondrite — Ordinary
Dhofar 056,19.14783,54.77517,37.0,1999.0,Chondrite — Ordinary
Grove Mountains 022835,-72.77361,75.33917,1.08,2003.0,Achondrite — Primitive/Other
Sayh al Uhaymir 410,20.91212,56.84697,455.7,2005.0,Chondrite — Ordinary
Richfield,37.22222,-101.68139,40800.0,1983.0,Chondrite — Ordinary
Dar al Gani 765,26.94167,16.566,194.0,1999.0,Chondrite — Ordinary
Lewis Cliff 88449,-84.2509,161.43148,1.7,1988.0,Chondrite — Ordinary
Asuka 881208,-72.0,26.0,344.69,1988.0,Chondrite — Ordinary
Dominion Range 08192,0.0,0.0,23.3,2008.0,Chondrite — Ordinary
Queen Alexandra Range 93635,-84.0,168.0,4.4,1993.0,Chondrite — Ordinary
Grove Mountains 020077,-72.99444,75.205,1.31,2003.0,Chondrite — Ordinary
Elephant Moraine 87535,-76.27512,156.36181,1230.8,1987.0,Chondrite — Ordinary
Miller Range 07378,0.0,0.0,13.5,2007.0,Chondrite — Ordinary
Yamato 982379,0.0,0.0,25.06,1998.0,Chondrite — Ordinary
Elephant Moraine 83343,-76.29972,157.20333,125.1,1983.0,Chondrite — Ordinary
Queen Alexandra Range 94432,-84.0,168.0,1.6,1994.0,Chondrite — Ordinary
Patuxent Range 10225,0.0,0.0,4.3,2010.0,Chondrite — Ordinary
Coyote Dry Lake 164,35.05835,-116.77403,43.0,2002.0,Chondrite — Ordinary
Yamato 792748,-71.5,35.66667,6.37,1979.0,Chondrite — Ordinary
Northwest Africa 1578,31.6,-4.38333,1549.0,2001.0,Chondrite — Ordinary
Yamato 86495,-71.5,35.66667,2.57,1986.0,Chondrite — Ordinary
Grove Mountains 020054,-73.01611,75.18611,2.16,2003.0,Chondrite — Ordinary
Miller Range 090253,0.0,0.0,5.1,2009.0,Chondrite — Ordinary
Allan Hills 85061,-76.84217,156.39145,2.0,1985.0,Chondrite — Ordinary
Dhofar 814,18.9622,54.59012,99.81,2001.0,Chondrite — Ordinary
Yamato 86727,-71.5,35.66667,1.43,1986.0,Chondrite — Ordinary
Yamato 792867,-71.5,35.66667,20.96,1979.0,Chondrite — Ordinary
Queen Alexandra Range 97370,-84.0,168.0,1.3,1997.0,Chondrite — Ordinary
Yamato 792766,-71.5,35.66667,20.6,1979.0,Chondrite — Ordinary
Yamato 983543,0.0,0.0,11.25,1998.0,Chondrite — Ordinary
Meteorite Hills 00729,-79.68333,155.75,2.61,2000.0,Chondrite — Ordinary
Grove Mountains 023243,-72.77361,75.32,1.73,2003.0,Chondrite — Ordinary
Lewis Cliff 93854,-84.27394,161.68329,31.1,1993.0,Chondrite — Ordinary
Grosvenor Mountains 95566,-85.66667,175.0,50.7,1995.0,Chondrite — Carbonaceous
Yamato 983820,0.0,0.0,7.22,1998.0,Chondrite — Ordinary
Yamato 86686,-71.5,35.66667,26.99,1986.0,Chondrite — Carbonaceous
Elephant Moraine 90641,-76.27051,156.42509,1.4,1990.0,Chondrite — Ordinary
Queen Alexandra Range 93088,-84.63075,162.5255,2.1,1993.0,Chondrite — Ordinary
Meteorite Hills 00469,-79.68333,155.75,273.0,2000.0,Chondrite — Ordinary
Miller Range 090238,0.0,0.0,71.3,2009.0,Chondrite — Ordinary
Pecora Escarpment 91007,-85.68159,-68.77815,223.6,1991.0,Achondrite — HED
Queen Alexandra Range 97813,-84.0,168.0,11.7,1997.0,Chondrite — Ordinary
Elephant Moraine 92168,-76.0467,156.02325,17.7,1992.0,Chondrite — Carbonaceous
Asuka 880789,-72.0,26.0,61.55,1988.0,Chondrite — Ordinary
Apoala,17.7,-97.0,85000.0,1889.0,Iron meteorite
Elephant Moraine 90811,-76.2826,156.4618,6.1,1990.0,Chondrite — Ordinary
Maricopa,33.25,-112.05,50.0,1980.0,Chondrite — Ordinary
Elephant Moraine 90469,-76.27116,156.42168,48.5,1990.0,Chondrite — Ordinary
Grove Mountains 053168,-72.77472,75.34,3.38,2006.0,Chondrite — Ordinary
Miller Range 090123,0.0,0.0,248.4,2009.0,Chondrite — Ordinary
Northwest Africa 7313,0.0,0.0,777.0,2012.0,Chondrite — Ordinary
Miller Range 07681,0.0,0.0,20.7,2007.0,Chondrite — Carbonaceous
Frontier Mountain 90209,-72.95488,160.47328,1.67,1990.0,Chondrite — Ordinary
Dhofar 1669,18.425,54.158,3.3,2010.0,Achondrite — Lunar
Jiddat al Harasis 124,19.8,54.8,1414.0,2001.0,Chondrite — Ordinary
Dhofar 990,19.25317,54.83617,165.3,2004.0,Chondrite — Ordinary
Sleeper Camp 002,-30.48333,126.25,39.5,1966.0,Iron meteorite
Yamato 982226,0.0,0.0,6.31,1998.0,Chondrite — Ordinary
Yamato 74646,-71.67917,35.97778,554.7,1974.0,Chondrite — Ordinary
Dominion Range 10515,0.0,0.0,23.9,2010.0,Chondrite — Ordinary
Yamato 791945,-71.5,35.66667,1.54,1979.0,Chondrite — Ordinary
Frontier Mountain 01069,-72.99,160.40639,5.4,2001.0,Chondrite — Ordinary
Grove Mountains 051236,-72.98389,75.24556,0.51,2006.0,Chondrite — Ordinary
Yamato 75231,-71.5,35.66667,1.9,1975.0,Chondrite — Ordinary
Miller Range 090397,0.0,0.0,0.6,2009.0,Chondrite — Ordinary
Jiddat al Harasis 514,19.52662,55.19542,20.2,2008.0,Chondrite — Enstatite
Queen Alexandra Range 99210,-84.0,168.0,8.6,1999.0,Chondrite — Ordinary
Elephant Moraine 96162,-76.18333,157.16667,16.1,1996.0,Chondrite — Ordinary
Haxtun,40.45667,-102.57834,15500.0,1975.0,Chondrite — Ordinary
Allan Hills 84056,-76.71667,159.66667,2140.3,1984.0,Chondrite — Ordinary
Tlacotepec,18.65,-97.55,71000.0,1903.0,Iron meteorite
Allan Hills A77042,-76.71667,159.66667,20.4,1977.0,Chondrite — Ordinary
Elephant Moraine 90061,-76.26754,156.45027,10.1,1990.0,Chondrite — Ordinary
Reckling Peak A80229,-76.20775,158.49356,14.1,1980.0,Stony-iron
Grove Mountains 020074,-72.99583,75.20972,1.48,2003.0,Chondrite — Ordinary
Yamato 981522,0.0,0.0,37.07,1998.0,Chondrite — Ordinary
Lewis Cliff 88213,-84.24708,161.3911,34.3,1988.0,Chondrite — Ordinary
Asuka 881880,-72.0,26.0,72.03,1988.0,Chondrite — Ordinary
Miller Range 090327,0.0,0.0,4.2,2009.0,Chondrite — Carbonaceous
Queen Alexandra Range 94338,-84.0,168.0,4.3,1994.0,Chondrite — Ordinary
Yamato 791664,-71.5,35.66667,45.54,1979.0,Chondrite — Ordinary
Lewis Cliff 88366,-84.25306,161.42748,3.6,1988.0,Chondrite — Ordinary
Dhofar 463,18.2468,54.00242,24.3,2001.0,Achondrite — Lunar
Yamato 790591,-71.5,35.66667,12.58,1979.0,Chondrite — Ordinary
Jiddat al Harasis 256,19.99097,56.34302,3040.5,2005.0,Chondrite — Ordinary
Northwest Africa 458,26.784,-12.8335,387.0,2001.0,Chondrite — Ordinary
Grove Mountains 090332,-72.82531,75.35544,83.13,2010.0,Chondrite — Ordinary
Buckley Island 10948,0.0,0.0,41.6,2010.0,Chondrite — Ordinary
Lewis Cliff 86534,-84.24792,161.53479,89.3,1986.0,Chondrite — Ordinary
Yamato 74594,0.0,35.66667,1.69,1974.0,Chondrite — Ordinary
Queen Alexandra Range 93114,-84.57568,162.56742,2.1,1993.0,Chondrite — Ordinary
Acfer 147,27.6,4.11667,140.0,1990.0,Chondrite — Ordinary
Miller Range 090829,0.0,0.0,1.9,2009.0,Chondrite — Ordinary
Yamato 790738,-71.5,35.66667,153.04,1979.0,Chondrite — Ordinary
Queen Alexandra Range 97063,-84.0,168.0,32.0,1997.0,Chondrite — Ordinary
Ramlat al Wahibah 017,21.1584,58.38922,70.12,2006.0,Chondrite — Ordinary
Shalim 007,18.52632,55.93298,323.85,1998.0,Chondrite — Ordinary
Yamato 981963,0.0,0.0,85.59,1998.0,Chondrite — Ordinary
Tanezrouft 070,25.58333,0.4,240.0,2002.0,Chondrite — Ordinary
Grove Mountains 052786,-72.77528,75.33861,67.46,2006.0,Chondrite — Ordinary
Hammadah al Hamra 329,29.21133,11.89867,121.0,1999.0,Chondrite — Ordinary
Yamato 793007,-71.5,35.66667,1.07,1979.0,Chondrite — Enstatite
Yamato 791800,-71.5,35.66667,12.17,1979.0,Chondrite — Ordinary
Miller Range 090571,0.0,0.0,6.2,2009.0,Chondrite — Ordinary
Allan Hills 84259,-76.7137,158.78281,23.1,1984.0,Chondrite — Ordinary
Queen Alexandra Range 94209,-84.0,168.0,1585.0,1994.0,Chondrite — Ordinary
Asuka 87104,-72.0,26.0,86.71,1987.0,Chondrite — Ordinary
Grove Mountains 053167,-72.77472,75.34,3.12,2006.0,Chondrite — Ordinary
Allan Hills A81072,-76.69778,159.3975,3.2,1981.0,Chondrite — Ordinary
Lewis Cliff 88745,-84.28433,161.3873,18.3,1988.0,Chondrite — Ordinary
